8.59437 91.7966 0.03693039160726208 -542.4289649820307 1262.7045673446319 -0.021478854951903596 0.05
28.2146 119.747 0.027079959660664565 1106.0212886972652 928.4253787183146 0.05956436101650521 0.05
85.5805 139.65 0.005983038089175663 227.6119751058643 206.21982975402474 0.05518673334600163 0.05
53.6796 138.435 0.034573032629442224 -1536.1021502915285 1182.8882436643285 -0.06493014697369132 0.05
60.5963 164.105 0.033345310394937266 -49.492856338549444 1141.2736424483246 -0.002168316804038976 0.05
115.837 54.9281 0.049198281748054074 -2670.27280777315 1676.1402186363746 -0.0796554124196588 0.05
21.8107 122.737 0.014211209139268544 1071.570942482528 488.8500066350035 0.1096011995436679 0.05
121.939 70.8233 0.01568597733896504 285.8606126400959 539.3817763101111 0.026498912754863237 0.05
24.265 62.608 0.03060062403491659 1420.0181917108705 1048.1281529694463 0.06774067597019623 0.05
168.048 26.2631 0.039965815227519075 -1533.509948818204 1365.3057997757483 -0.056159944133764156 0.05
52.7977 87.8554 0.017987046897684156 -694.0454474079332 618.1473843172529 -0.05613915588872953 0.05
138.088 19.6169 0.02398950451605586 1378.885945505122 823.1475278243943 0.08375691470212894 0.05
73.4489 47.3513 0.016974600584238164 -380.80369042699635 583.5032623516512 -0.032630810742365915 0.05
119.374 63.1641 0.026810603132713773 69.34598674766033 919.2570701668967 0.0037718495183871777 0.05
166.965 119.639 0.018067969536365913 847.1953760376342 620.9156005259678 0.06822145999552826 0.05
128.841 16.4588 0.01637979150808455 -45.69636299278793 563.1412007704902 -0.004057273995426559 0.05
103.075 132.884 0.02329814626173099 -1196.7241393901245 799.5706552002151 -0.0748354214606876 0.05
98.5255 30.6778 0.04440989948892904 190.12533724972957 1515.1625893121125 0.006274090272254115 0.05
56.8791 157.317 0.0049301315478806895 -496.26663843460267 169.97077037825753 -0.14598587666873472 0.05
47.503 130.31 0.04000678932951396 1718.854748250912 1366.6894279601338 0.06288388250783523 0.05
161.958 47.786 0.04231548468349944 -1295.8732099292065 1444.5915764083368 -0.04485258086410533 0.05
149.49 30.6102 0.01422379945823482 125.60776443939662 489.2815690101854 0.012835938690016528 0.05
90.8909 37.8619 0.02642909514477787 194.38505976621545 906.2689209252413 0.01072446904434067 0.05
156.038 155.989 0.03311086816428643 2266.7104343234255 1133.323492904626 0.10000279922345963 0.05
34.4243 87.0456 0.010700883672796868 1084.3614879631377 368.41621457791507 0.14716527734880816 0.05
53.9504 96.1725 0.01074557269810894 334.00315984839983 369.95077936994556 0.04514156726703385 0.05
27.018 60.1407 0.03579788649921167 1986.0686358334035 1224.3743471581722 0.08110544950746307 0.05
124.802 127.822 0.02346473781298397 464.99083774430403 805.2526443079851 0.028872357081416736 0.05
70.8614 55.3257 0.03673269555706371 -828.0613859503127 1256.0153902049383 -0.03296382323051 0.05
127.077 56.0527 0.02255806826453144 583.4853370803014 774.3221469921492 0.03767716959581019 0.05
147.461 92.5256 0.0272188317899571 91.19558072003643 933.1517226653833 0.0048864283537704 0.05
167.725 122.826 0.040538506803926344 1463.3722491595615 1384.6413708816212 0.052843006136231906 0.05
111.804 55.4378 0.013036128770270716 -91.08772298527252 448.5589881206119 -0.010153371730094524 0.05
71.896 17.1084 0.036450004273741454 2582.5863779287088 1246.4489096665677 0.10359776312931936 0.05
157.857 20.0652 0.034099275861074974 529.0889119010824 1166.8335937353738 0.0226719951645939 0.05
3.3324 129.669 0.018399758324038062 1202.67026447567 632.264227450375 0.09510820099102196 0.05
